,final_result,score,sum_click,Engagement
17718,Pass,80,1871,1
17719,Pass,51,275,0
17720,Withdrawn,71,1660,0
17721,Withdrawn,66,685,0
17722,Pass,69,1111,0
17723,Withdrawn,75,560,0
17724,Pass,84,1121,0
17725,Fail,47,120,0
17726,Pass,92,1377,1
17727,Fail,54,741,0
17728,Withdrawn,93,159,1
17729,Withdrawn,75,1307,0
17730,Pass,61,568,0
17731,Fail,59,355,0
17732,Withdrawn,44,119,0
17733,Withdrawn,29,751,0
17734,Fail,18,174,0
17735,Pass,92,1083,1
17736,Pass,78,2488,1
17737,Pass,81,4661,1
17738,Pass,44,2579,1
17739,Pass,75,1984,1
17740,Withdrawn,100,31,1
17741,Withdrawn,39,468,0
17742,Pass,67,474,0
17743,Pass,71,3690,1
17744,Pass,83,533,0
17745,Pass,59,1293,0
17746,Withdrawn,96,282,1
17747,Pass,68,648,0
17748,Pass,75,928,0
17749,Pass,83,1361,0
17750,Pass,86,251,0
17751,Distinction,92,3143,1
17752,Fail,37,1100,0
17753,Withdrawn,82,526,0
17754,Pass,75,1193,0
17755,Pass,84,1778,1
17756,Pass,88,905,0
17757,Pass,76,2690,1
17758,Pass,60,1169,0
17759,Pass,61,483,0
17760,Pass,70,1104,0
17761,Pass,80,449,0
17762,Fail,75,3165,0
17763,Pass,85,1182,0
17764,Distinction,89,2743,0
17765,Fail,70,382,0
17766,Pass,84,2127,1
17767,Distinction,88,5849,0
17768,Pass,77,4710,1
17769,Pass,90,5802,1
17770,Pass,79,292,0
17771,Withdrawn,46,157,0
17772,Pass,74,329,0
17773,Fail,100,236,1
17774,Distinction,82,827,0
17775,Pass,67,335,0
17776,Pass,79,2430,1
17777,Pass,88,2640,1
17778,Pass,79,691,0
17779,Pass,86,784,0
17780,Pass,90,4334,1
17781,Withdrawn,0,87,0
17782,Pass,74,5648,1
17783,Pass,72,3214,1
17784,Pass,62,394,0
17785,Fail,34,171,0
17786,Withdrawn,37,166,0
17787,Withdrawn,28,610,0
17788,Withdrawn,53,447,0
17789,Fail,1,88,0
17790,Pass,78,552,0
17791,Pass,85,1468,0
17792,Pass,71,2873,1
17793,Pass,81,2471,1
17794,Pass,89,2784,1
17795,Pass,88,235,0
17796,Pass,49,1064,0
17797,Pass,89,2089,1
17798,Fail,64,236,0
17799,Pass,76,1390,0
17800,Withdrawn,49,955,0
17801,Pass,49,305,0
17802,Fail,58,259,0
17803,Withdrawn,67,1742,0
17804,Pass,74,2420,1
17805,Withdrawn,53,244,0
17806,Pass,55,479,0
17807,Pass,73,345,0
17808,Distinction,94,991,1
17809,Pass,72,192,0
17810,Pass,76,1684,0
17811,Pass,75,2983,1
17812,Pass,65,274,0
17813,Fail,81,719,0
17814,Withdrawn,83,2229,0
17815,Fail,1,111,0
17816,Fail,66,531,0
17817,Withdrawn,81,930,0
17818,Distinction,99,2254,1
17819,Pass,87,7440,1
17820,Distinction,86,4743,0
17821,Pass,80,2722,1
17822,Pass,87,1506,0
17823,Pass,83,1272,0
17824,Withdrawn,85,669,0
17825,Pass,56,1307,0
17826,Withdrawn,64,760,0
17827,Pass,78,1426,0
17828,Pass,83,4118,1
17829,Pass,85,7936,1
17830,Distinction,81,2553,0
17831,Fail,58,277,0
17832,Distinction,90,2110,0
17833,Distinction,95,3165,1
17834,Distinction,85,5425,0
17835,Pass,62,125,0
17836,Pass,60,511,0
17837,Distinction,82,486,0
17838,Fail,91,386,1
17839,Fail,81,439,0
17840,Fail,85,1078,0
17841,Withdrawn,37,183,0
17842,Pass,81,615,0
17843,Pass,74,407,0
17844,Distinction,83,3880,0
17845,Withdrawn,74,3019,0
17846,Pass,76,938,0
17847,Pass,88,2027,1
17848,Pass,65,2169,1
17849,Pass,63,1082,0
17850,Pass,88,3959,1
17851,Pass,68,1200,0
17852,Distinction,90,4002,0
17853,Pass,54,420,0
17854,Fail,66,2357,0
17855,Fail,60,176,0
17856,Pass,91,4018,1
17857,Pass,84,1323,0
17858,Withdrawn,63,709,0
17859,Fail,76,469,0
17860,Withdrawn,58,251,0
17861,Distinction,89,4656,0
17862,Distinction,91,2305,1
17863,Distinction,84,1761,0
17864,Fail,45,140,0
17865,Withdrawn,87,353,0
17866,Pass,59,1368,0
17867,Withdrawn,70,401,0
17868,Pass,53,1979,1
17869,Pass,73,595,0
17870,Pass,73,1311,0
17871,Withdrawn,1,27,0
17872,Pass,56,1213,0
17873,Withdrawn,69,1793,0
17874,Pass,70,1558,0
17875,Pass,78,1518,0
17876,Pass,91,4189,1
17877,Fail,83,2141,0
17878,Pass,67,1934,1
17879,Pass,87,7286,1
17880,Pass,71,763,0
17881,Pass,74,194,0
17882,Pass,76,1876,1
17883,Pass,52,1055,0
17884,Withdrawn,26,898,0
17885,Pass,70,6350,1
17886,Withdrawn,33,204,0
17887,Withdrawn,67,393,0
17888,Pass,84,8208,1
17889,Pass,89,1137,0
17890,Pass,69,2215,1
17891,Pass,76,3792,1
17892,Withdrawn,72,1605,0
17893,Withdrawn,29,57,0
17894,Pass,56,959,0
17895,Fail,38,934,0
17896,Fail,62,876,0
17897,Pass,69,1735,1
17898,Distinction,88,1225,0
17899,Pass,44,43,0
17900,Withdrawn,87,404,0
17901,Withdrawn,100,147,1
17902,Withdrawn,39,532,0
17903,Pass,74,9842,1
17904,Fail,79,295,0
17905,Pass,77,403,0
17906,Pass,64,333,0
17907,Withdrawn,70,225,0
17908,Pass,74,1416,0
17909,Withdrawn,88,386,0
17910,Fail,46,853,0
17911,Withdrawn,56,125,0
17912,Fail,46,672,0
17913,Pass,91,1631,1
17914,Pass,77,6225,1
17915,Withdrawn,80,7909,0
17916,Pass,75,3987,1
17917,Pass,80,354,0
17918,Distinction,82,2364,0
17919,Pass,78,1934,1
17920,Distinction,91,4609,1
17921,Pass,79,1649,0
17922,Withdrawn,54,56,0
17923,Pass,76,1749,1
17924,Pass,41,635,0
17925,Fail,41,155,0
17926,Distinction,92,1237,1
17927,Withdrawn,77,2760,0
17928,Pass,71,2877,1
17929,Pass,81,2076,1
17930,Pass,94,1832,1
17931,Distinction,60,6077,0
17932,Distinction,84,923,0
17933,Distinction,81,881,0
17934,Pass,80,4343,1
17935,Pass,73,3620,1
17936,Pass,87,1292,0
17937,Withdrawn,70,1022,0
17938,Pass,63,3153,1
17939,Withdrawn,66,1616,0
17940,Pass,58,2740,1
17941,Distinction,94,4893,1
17942,Fail,79,2226,0
17943,Withdrawn,79,630,0
17944,Pass,53,1905,1
17945,Pass,77,1763,1
17946,Pass,70,369,0
17947,Withdrawn,89,900,0
17948,Withdrawn,77,358,0
17949,Distinction,96,5019,1
17950,Pass,75,1476,0
17951,Pass,69,1025,0
17952,Pass,82,6424,1
17953,Fail,62,616,0
17954,Withdrawn,73,276,0
17955,Pass,77,1967,1
17956,Withdrawn,70,1706,0
17957,Pass,75,3818,1
17958,Pass,83,2212,1
17959,Withdrawn,1,145,0
17960,Pass,84,4654,1
17961,Fail,90,2581,0
17962,Fail,82,917,0
17963,Pass,84,993,0
17964,Pass,85,1115,0
17965,Withdrawn,70,20,0
17966,Fail,59,94,0
17967,Fail,44,613,0
17968,Withdrawn,85,424,0
17969,Fail,65,589,0
17970,Fail,64,728,0
17971,Withdrawn,80,572,0
17972,Distinction,87,876,0
17973,Pass,67,1473,0
17974,Withdrawn,25,253,0
17975,Distinction,94,764,1
17976,Distinction,92,3797,1
17977,Fail,40,495,0
17978,Distinction,88,1330,0
17979,Withdrawn,100,363,1
17980,Distinction,91,2255,1
17981,Pass,91,1892,1
17982,Pass,79,525,0
17983,Fail,56,60,0
17984,Distinction,92,2763,1
17985,Distinction,92,1758,1
17986,Pass,68,1456,0
17987,Pass,90,1899,1
17988,Pass,70,2396,1
17989,Distinction,92,816,1
17990,Pass,78,1995,1
17991,Fail,61,1264,0
17992,Withdrawn,67,436,0
17993,Pass,83,1662,0
17994,Fail,67,407,0
17995,Fail,51,2537,0
17996,Pass,79,1372,0
17997,Distinction,73,1002,0
17998,Pass,66,7389,1
17999,Pass,75,716,0
18000,Fail,100,297,1
18001,Withdrawn,91,567,1
18002,Withdrawn,96,234,1
18003,Pass,88,905,0
18004,Pass,83,708,0
18005,Distinction,70,203,0
18006,Withdrawn,82,536,0
18007,Pass,74,1108,0
18008,Pass,92,737,1
18009,Fail,72,534,0
18010,Pass,75,1369,0
18011,Pass,73,208,0
18012,Pass,87,5523,1
18013,Withdrawn,85,2826,0
18014,Pass,53,2000,1
18015,Withdrawn,60,102,0
18016,Pass,82,1631,0
18017,Withdrawn,73,653,0
18018,Distinction,84,714,0
18019,Fail,44,279,0
18020,Distinction,88,1899,0
18021,Fail,64,1781,0
18022,Fail,72,74,0
18023,Withdrawn,76,1268,0
18024,Withdrawn,83,1100,0
18025,Pass,80,291,0
18026,Pass,77,778,0
18027,Fail,51,491,0
18028,Pass,78,4352,1
18029,Pass,59,767,0
18030,Withdrawn,71,895,0
18031,Withdrawn,56,102,0
18032,Fail,67,2506,0
18033,Withdrawn,74,280,0
18034,Distinction,89,4653,0
18035,Distinction,84,843,0
18036,Pass,92,1476,1
18037,Fail,70,3520,0
18038,Fail,60,262,0
18039,Pass,85,692,0
18040,Distinction,83,4259,0
18041,Distinction,75,395,0
18042,Pass,48,854,0
18043,Fail,73,376,0
18044,Pass,71,910,0
18045,Withdrawn,79,3207,0
18046,Fail,54,191,0
18047,Distinction,89,4697,0
18048,Fail,54,2066,0
18049,Withdrawn,46,70,0
18050,Pass,81,2307,1
18051,Pass,83,5588,1
18052,Pass,83,744,0
18053,Pass,76,1170,0
18054,Fail,58,123,0
18055,Pass,63,559,0
18056,Withdrawn,80,3791,0
18057,Fail,42,305,0
18058,Distinction,91,4628,1
18059,Pass,85,882,0
18060,Withdrawn,81,90,0
18061,Pass,58,2063,1
18062,Pass,82,2583,1
18063,Pass,91,2838,1
18064,Pass,88,4516,1
18065,Pass,81,338,0
18066,Pass,72,626,0
18067,Distinction,86,1604,0
18068,Distinction,92,1451,1
18069,Withdrawn,39,302,0
18070,Pass,48,67,0
18071,Pass,78,1600,0
18072,Fail,84,339,0
18073,Fail,56,991,0
18074,Pass,59,3145,1
18075,Fail,91,1805,1
18076,Withdrawn,59,102,0
18077,Pass,87,1912,1
18078,Distinction,65,1805,0
18079,Fail,67,354,0
18080,Pass,84,467,0
18081,Pass,74,394,0
18082,Distinction,91,3201,1
18083,Withdrawn,75,1121,0
18084,Distinction,92,795,1
18085,Pass,85,867,0
18086,Fail,37,703,0
18087,Fail,58,139,0
18088,Withdrawn,61,1023,0
18089,Pass,88,835,0
18090,Distinction,74,114,0
18091,Fail,80,311,0
18092,Fail,60,398,0
18093,Distinction,86,1249,0
18094,Pass,49,447,0
18095,Pass,67,473,0
18096,Pass,74,988,0
18097,Withdrawn,63,439,0
18098,Withdrawn,60,1360,0
18099,Pass,77,2463,1
18100,Fail,72,270,0
18101,Distinction,97,4855,1
18102,Pass,83,8751,1
18103,Distinction,93,672,1
18104,Pass,81,1410,0
18105,Pass,94,2444,1
18106,Withdrawn,90,1751,0
18107,Pass,71,1455,0
18108,Pass,67,824,0
18109,Fail,83,1041,0
18110,Fail,44,109,0
18111,Pass,67,181,0
18112,Pass,72,2547,1
18113,Pass,65,1535,0
18114,Withdrawn,22,71,0
18115,Pass,33,904,0
18116,Pass,83,417,0
18117,Pass,57,847,0
18118,Withdrawn,48,221,0
18119,Pass,59,466,0
18120,Pass,84,1327,0
18121,Pass,32,327,0
18122,Pass,76,1521,0
18123,Fail,78,143,0
18124,Fail,65,813,0
18125,Pass,69,822,0
18126,Withdrawn,50,881,0
18127,Pass,68,1355,0
18128,Pass,74,3779,1
18129,Pass,75,2943,1
18130,Pass,76,1613,0
18131,Distinction,90,1680,0
18132,Distinction,90,1538,0
18133,Fail,47,273,0
18134,Pass,56,7324,1
18135,Pass,65,1460,0
18136,Fail,63,219,0
18137,Pass,36,286,0
18138,Withdrawn,55,37,0
18139,Withdrawn,73,323,0
18140,Pass,77,5255,1
18141,Pass,96,1523,1
18142,Withdrawn,94,770,1
18143,Pass,74,1469,0
18144,Withdrawn,87,266,0
18145,Fail,0,1018,0
18146,Fail,72,175,0
18147,Fail,68,447,0
18148,Pass,81,171,0
18149,Pass,43,1416,0
18150,Fail,86,372,0
18151,Fail,66,412,0
18152,Pass,83,2073,1
18153,Pass,77,4926,1
18154,Distinction,67,1820,0
18155,Pass,68,3195,1
18156,Fail,38,740,0
18157,Withdrawn,72,443,0
18158,Pass,74,828,0
18159,Pass,76,6199,1
18160,Distinction,88,1661,0
18161,Pass,59,1556,0
18162,Pass,76,419,0
18163,Distinction,89,9176,0
18164,Pass,70,906,0
18165,Distinction,94,3532,1
18166,Pass,79,4269,1
18167,Fail,46,156,0
18168,Distinction,81,2632,0
18169,Distinction,98,5059,1
18170,Pass,94,2674,1
18171,Pass,56,925,0
18172,Distinction,89,1498,0
18173,Pass,53,175,0
18174,Pass,42,286,0
18175,Distinction,89,3565,0
18176,Pass,63,419,0
18177,Withdrawn,1,103,0
18178,Distinction,89,903,0
18179,Pass,87,1314,0
18180,Pass,74,867,0
18181,Pass,71,511,0
18182,Pass,76,1543,0
18183,Pass,83,1910,1
18184,Pass,49,2190,1
18185,Pass,73,1183,0
18186,Distinction,84,657,0
18187,Fail,65,280,0
18188,Pass,71,240,0
18189,Fail,76,594,0
18190,Withdrawn,38,247,0
18191,Withdrawn,68,190,0
18192,Withdrawn,95,702,1
18193,Distinction,83,889,0
18194,Distinction,97,9852,1
18195,Distinction,98,2063,1
18196,Pass,71,1457,0
18197,Pass,70,1395,0
18198,Pass,68,602,0
18199,Pass,68,1555,0
18200,Distinction,90,4990,0
18201,Withdrawn,58,1366,0
18202,Pass,70,1686,1
18203,Pass,63,2425,1
18204,Pass,51,310,0
18205,Withdrawn,67,1079,0
18206,Pass,74,1037,0
18207,Distinction,88,3342,0
18208,Distinction,89,3635,0
18209,Pass,97,3296,1
18210,Pass,84,2528,1
18211,Pass,84,1174,0
18212,Pass,75,626,0
18213,Distinction,85,471,0
18214,Pass,77,821,0
18215,Fail,66,316,0
18216,Pass,59,257,0
18217,Distinction,75,1421,0
18218,Pass,84,2481,1
18219,Pass,80,1745,1
18220,Distinction,95,1890,1
18221,Pass,71,3065,1
18222,Pass,73,1949,1
18223,Pass,60,689,0
18224,Fail,53,318,0
18225,Pass,90,1763,1
18226,Distinction,96,6219,1
18227,Pass,81,1973,1
18228,Distinction,60,1373,0
18229,Pass,59,1933,1
18230,Pass,66,1109,0
18231,Pass,77,398,0
18232,Pass,77,660,0
18233,Pass,69,1061,0
18234,Fail,56,740,0
18235,Pass,81,743,0
18236,Distinction,94,3023,1
18237,Withdrawn,86,1334,0
18238,Fail,1,971,0
18239,Withdrawn,44,406,0
18240,Pass,66,403,0
18241,Pass,94,3130,1
18242,Distinction,90,2134,0
18243,Pass,74,3150,1
18244,Pass,80,5569,1
18245,Withdrawn,88,743,0
18246,Pass,65,265,0
18247,Pass,71,342,0
18248,Fail,45,1487,0
18249,Distinction,84,473,0
18250,Pass,79,1347,0
18251,Fail,59,873,0
18252,Pass,79,1703,1
18253,Pass,84,977,0
18254,Pass,86,883,0
18255,Pass,75,2529,1
18256,Fail,26,175,0
18257,Pass,77,362,0
18258,Pass,41,60,0
18259,Fail,61,627,0
18260,Pass,48,1501,0
18261,Pass,78,2157,1
18262,Fail,45,93,0
18263,Withdrawn,91,71,1
18264,Distinction,94,2582,1
18265,Withdrawn,86,276,0
18266,Pass,69,133,0
18267,Pass,61,2071,1
18268,Fail,57,624,0
18269,Distinction,95,4598,1
18270,Fail,64,701,0
18271,Pass,73,1497,0
18272,Fail,80,298,0
18273,Pass,90,3484,1
18274,Distinction,87,7147,0
18275,Distinction,90,6174,0
18276,Pass,84,4413,1
18277,Pass,81,932,0
18278,Fail,64,260,0
18279,Pass,76,4474,1
18280,Fail,71,224,0
18281,Distinction,90,3543,0
18282,Withdrawn,77,949,0
18283,Withdrawn,1,20,0
18284,Pass,80,243,0
18285,Fail,52,99,0
18286,Withdrawn,44,176,0
18287,Pass,83,610,0
18288,Pass,82,793,0
18289,Pass,82,1496,0
18290,Fail,56,348,0
18291,Pass,53,116,0
18292,Pass,80,2356,1
18293,Fail,69,1399,0
18294,Fail,46,2400,0
18295,Pass,78,5307,1
18296,Distinction,98,4407,1
18297,Withdrawn,1,267,0
18298,Distinction,86,1471,0
18299,Pass,51,1473,0
18300,Withdrawn,91,2064,1
18301,Withdrawn,61,1212,0
18302,Fail,58,104,0
18303,Fail,60,176,0
18304,Withdrawn,45,312,0
18305,Withdrawn,1,70,0
18306,Pass,89,3568,1
18307,Fail,49,216,0
18308,Fail,53,582,0
18309,Fail,1,84,0
18310,Withdrawn,65,51,0
18311,Pass,76,379,0
18312,Distinction,64,1359,0
18313,Pass,79,2197,1
18314,Distinction,97,8537,1
18315,Withdrawn,69,911,0
18316,Pass,79,506,0
18317,Withdrawn,92,834,1
18318,Fail,82,745,0
18319,Withdrawn,33,332,0
18320,Withdrawn,64,352,0
18321,Fail,42,314,0
18322,Pass,87,1150,0
18323,Pass,70,745,0
18324,Pass,65,613,0
18325,Withdrawn,77,1275,0
18326,Pass,85,210,0
18327,Pass,71,203,0
18328,Pass,81,1640,0
18329,Pass,69,3413,1
18330,Pass,74,4889,1
18331,Pass,76,279,0
18332,Fail,81,418,0
18333,Withdrawn,54,571,0
18334,Fail,68,242,0
18335,Withdrawn,68,806,0
18336,Withdrawn,76,905,0
18337,Withdrawn,80,519,0
18338,Distinction,77,703,0
18339,Pass,87,2653,1
18340,Withdrawn,45,1114,0
18341,Withdrawn,1,110,0
18342,Fail,60,2105,0
18343,Pass,76,1516,0
18344,Pass,74,207,0
18345,Pass,80,1401,0
18346,Pass,67,1289,0
18347,Fail,23,443,0
18348,Pass,78,641,0
18349,Withdrawn,48,268,0
18350,Pass,90,2317,1
18351,Withdrawn,78,282,0
18352,Distinction,95,1420,1
18353,Pass,84,3163,1
18354,Pass,77,3211,1
18355,Pass,61,1093,0
18356,Distinction,64,1199,0
18357,Distinction,88,791,0
18358,Pass,79,4020,1
18359,Fail,69,304,0
18360,Withdrawn,73,1230,0
18361,Pass,71,2027,1
18362,Fail,63,167,0
18363,Pass,71,417,0
18364,Pass,72,1153,0
18365,Pass,80,1827,1
18366,Fail,88,21,0
18367,Pass,44,488,0
18368,Pass,77,877,0
18369,Distinction,92,1677,1
18370,Pass,70,517,0
18371,Fail,100,112,1
18372,Withdrawn,64,537,0
18373,Fail,48,1389,0
18374,Fail,55,1193,0
18375,Pass,65,4521,1
18376,Pass,86,2376,1
18377,Withdrawn,81,978,0
18378,Pass,91,2093,1
18379,Pass,84,585,0
18380,Pass,82,380,0
18381,Pass,75,1589,0
18382,Pass,69,2716,1
18383,Withdrawn,88,666,0
18384,Fail,53,1629,0
18385,Pass,85,778,0
18386,Pass,55,1151,0
18387,Withdrawn,72,1743,0
18388,Fail,38,441,0
18389,Withdrawn,85,90,0
18390,Distinction,70,596,0
18391,Pass,54,29,0
18392,Fail,53,2116,0
18393,Withdrawn,100,488,1
18394,Pass,75,991,0
18395,Fail,78,391,0
18396,Withdrawn,69,1788,0
18397,Pass,63,2002,1
18398,Distinction,93,912,1
18399,Pass,77,590,0
18400,Pass,90,942,0
18401,Pass,84,4906,1
18402,Pass,77,483,0
18403,Pass,87,4472,1
18404,Withdrawn,89,890,0
18405,Pass,86,277,0
18406,Pass,94,1644,1
18407,Withdrawn,1,317,0
18408,Withdrawn,50,203,0
18409,Pass,78,609,0
18410,Withdrawn,83,1072,0
18411,Pass,72,5100,1
18412,Fail,90,657,0
18413,Pass,68,3208,1
18414,Fail,63,955,0
18415,Pass,84,2258,1
18416,Pass,72,916,0
18417,Pass,82,1196,0
18418,Withdrawn,1,4,0
18419,Pass,69,2040,1
18420,Withdrawn,75,618,0
18421,Pass,64,2439,1
18422,Distinction,91,2279,1
18423,Distinction,91,2585,1
18424,Withdrawn,100,109,1
18425,Withdrawn,55,334,0
18426,Withdrawn,81,1036,0
18427,Fail,45,180,0
18428,Distinction,90,4263,0
18429,Pass,71,2154,1
18430,Pass,70,1351,0
18431,Fail,80,138,0
18432,Pass,87,667,0
18433,Withdrawn,90,1166,0
18434,Pass,90,885,0
18435,Fail,58,856,0
18436,Pass,67,309,0
18437,Pass,72,4414,1
18438,Pass,57,763,0
18439,Withdrawn,0,31,0
18440,Fail,85,6366,0
18441,Pass,66,238,0
18442,Withdrawn,52,122,0
18443,Pass,71,1903,1
18444,Withdrawn,59,216,0
18445,Pass,61,750,0
18446,Pass,46,1234,0
18447,Distinction,90,2127,0
18448,Fail,67,374,0
18449,Pass,76,1782,1
18450,Withdrawn,88,1355,0
18451,Pass,84,3679,1
18452,Pass,82,2974,1
18453,Fail,1,350,0
18454,Pass,82,3475,1
18455,Distinction,97,2278,1
18456,Pass,54,525,0
18457,Pass,86,1451,0
18458,Pass,86,1689,1
18459,Withdrawn,100,381,1
18460,Distinction,81,980,0
18461,Withdrawn,46,1068,0
18462,Fail,67,2895,0
18463,Withdrawn,78,222,0
18464,Withdrawn,36,188,0
18465,Pass,91,1775,1
18466,Distinction,93,4199,1
18467,Distinction,81,529,0
18468,Distinction,95,14417,1
18469,Pass,90,2409,1
18470,Pass,79,6225,1
18471,Distinction,91,6396,1
18472,Withdrawn,77,3242,0
18473,Pass,74,1505,0
18474,Distinction,89,5997,0
18475,Withdrawn,53,182,0
18476,Withdrawn,70,488,0
18477,Withdrawn,66,946,0
18478,Pass,69,2578,1
18479,Pass,85,787,0
18480,Distinction,91,4063,1
18481,Withdrawn,1,5,0
18482,Distinction,85,533,0
18483,Fail,66,1788,0
18484,Pass,71,1028,0
18485,Fail,60,474,0
18486,Pass,66,329,0
18487,Pass,51,708,0
18488,Fail,55,26,0
18489,Pass,76,1058,0
18490,Withdrawn,78,346,0
18491,Pass,92,1626,1
18492,Withdrawn,68,205,0
18493,Pass,88,5252,1
18494,Fail,69,518,0
18495,Distinction,85,3825,0
18496,Pass,84,3257,1
18497,Pass,82,508,0
18498,Withdrawn,100,119,1
18499,Withdrawn,88,231,0
18500,Fail,65,143,0
18501,Withdrawn,40,327,0
18502,Distinction,89,1147,0
18503,Pass,49,558,0
18504,Distinction,83,1704,0
18505,Withdrawn,86,1294,0
18506,Pass,77,1669,0
18507,Pass,86,9390,1
18508,Pass,81,551,0
18509,Pass,82,352,0
18510,Pass,77,2202,1
18511,Distinction,93,5208,1
18512,Pass,85,2149,1
18513,Pass,79,1748,1
18514,Withdrawn,33,282,0
18515,Pass,77,3400,1
18516,Withdrawn,59,164,0
18517,Pass,86,2392,1
18518,Fail,73,164,0
18519,Fail,59,1538,0
18520,Withdrawn,70,208,0
18521,Pass,87,4009,1
18522,Pass,80,5015,1
18523,Pass,50,672,0
18524,Fail,67,481,0
18525,Withdrawn,70,285,0
18526,Pass,79,3045,1
18527,Fail,65,212,0
18528,Pass,69,895,0
18529,Pass,72,2080,1
18530,Fail,100,10,1
18531,Pass,73,1976,1
18532,Fail,47,391,0
18533,Withdrawn,60,304,0
18534,Fail,1,12,0
18535,Fail,73,583,0
18536,Distinction,92,1413,1
18537,Pass,95,2341,1
18538,Distinction,95,2461,1
18539,Pass,73,1752,1
18540,Fail,58,502,0
18541,Pass,83,1807,1
18542,Pass,84,722,0
18543,Fail,61,718,0
18544,Withdrawn,70,213,0
18545,Pass,94,2491,1
18546,Distinction,92,1605,1
18547,Distinction,96,4824,1
18548,Pass,62,2715,1
18549,Distinction,85,2802,0
18550,Pass,72,2724,1
18551,Withdrawn,78,1011,0
18552,Distinction,83,1057,0
18553,Fail,72,235,0
18554,Pass,80,1504,0
18555,Pass,85,2286,1
18556,Withdrawn,88,591,0
18557,Pass,54,1153,0
18558,Fail,50,35,0
18559,Withdrawn,60,535,0
18560,Pass,79,410,0
18561,Pass,81,2654,1
18562,Pass,67,2951,1
18563,Pass,59,117,0
18564,Withdrawn,77,295,0
18565,Withdrawn,58,153,0
18566,Withdrawn,76,2073,0
18567,Withdrawn,77,697,0
18568,Pass,84,3549,1
18569,Fail,88,42,0
18570,Withdrawn,0,283,0
18571,Pass,89,5268,1
18572,Distinction,89,1474,0
18573,Withdrawn,61,202,0
18574,Pass,77,4315,1
18575,Distinction,91,5513,1
18576,Fail,53,1068,0
18577,Pass,78,3863,1
18578,Withdrawn,35,136,0
18579,Fail,46,390,0
18580,Pass,68,1730,1
18581,Pass,82,281,0
18582,Pass,60,808,0
18583,Fail,62,421,0
18584,Pass,67,29,0
18585,Pass,72,204,0
18586,Pass,52,2099,1
18587,Pass,75,426,0
18588,Fail,64,504,0
18589,Withdrawn,69,143,0
18590,Pass,70,79,0
18591,Pass,62,169,0
18592,Pass,50,215,0
18593,Fail,78,219,0
18594,Distinction,83,1325,0
18595,Pass,88,4089,1
18596,Pass,63,347,0
18597,Fail,1,103,0
18598,Pass,84,2582,1
18599,Withdrawn,56,102,0
18600,Distinction,97,1626,1
18601,Pass,69,2557,1
18602,Pass,82,793,0
18603,Pass,79,1807,1
18604,Pass,47,940,0
18605,Pass,88,4789,1
18606,Withdrawn,43,1268,0
18607,Distinction,83,1223,0
18608,Pass,70,2513,1
18609,Fail,53,496,0
18610,Pass,87,3276,1
18611,Pass,85,1227,0
18612,Fail,57,431,0
18613,Pass,87,1170,0
18614,Pass,73,1107,0
18615,Withdrawn,100,22,1
18616,Fail,28,212,0
18617,Pass,77,1342,0
18618,Pass,61,289,0
18619,Pass,80,661,0
18620,Distinction,79,801,0
18621,Fail,62,225,0
18622,Pass,81,61,0
18623,Distinction,91,669,1
18624,Pass,84,4959,1
18625,Withdrawn,82,319,0
18626,Pass,63,1133,0
18627,Distinction,88,440,0
18628,Withdrawn,22,257,0
18629,Fail,60,2121,0
18630,Pass,84,1562,0
18631,Fail,68,845,0
18632,Pass,78,1324,0
18633,Distinction,88,5876,0
18634,Pass,75,3559,1
18635,Withdrawn,100,254,1
18636,Pass,56,578,0
18637,Pass,76,1988,1
18638,Pass,70,1284,0
18639,Withdrawn,30,162,0
18640,Pass,92,2853,1
18641,Withdrawn,82,355,0
18642,Fail,59,938,0
18643,Pass,55,348,0
18644,Distinction,84,7120,0
18645,Fail,40,9,0
18646,Pass,77,1813,1
18647,Distinction,97,536,1
18648,Fail,79,820,0
18649,Pass,73,7482,1
18650,Withdrawn,80,443,0
18651,Pass,92,1631,1
18652,Fail,53,204,0
